,CONTAINING,SHOOT,FNAME,SHOOT_NUM,FNAME_OG,FULL_OG,FNAME_2K,FULL_2K,COVER
3667,/photography/100_Con/Kogarafest17/Nia,Kogarafest17.Nia,171014_Kogarafest_0544,0544,171014_Kogarafest_0544_original.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0544_original.jpg,171014_Kogarafest_0544_2k.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0544_2k.jpg,False
3668,/photography/100_Con/Kogarafest17/Nia,Kogarafest17.Nia,171014_Kogarafest_0552,0552,171014_Kogarafest_0552_original.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0552_original.jpg,171014_Kogarafest_0552_2k.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0552_2k.jpg,False
3669,/photography/100_Con/Kogarafest17/Nia,Kogarafest17.Nia,171014_Kogarafest_0567,0567,171014_Kogarafest_0567_original.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0567_original.jpg,171014_Kogarafest_0567_2k.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0567_2k.jpg,False
3670,/photography/100_Con/Kogarafest17/Nia,Kogarafest17.Nia,171014_Kogarafest_0569,0569,171014_Kogarafest_0569_original.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0569_original.jpg,171014_Kogarafest_0569_2k.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0569_2k.jpg,False
3671,/photography/100_Con/Kogarafest17/Nia,Kogarafest17.Nia,171014_Kogarafest_0572,0572,171014_Kogarafest_0572_original.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0572_original.jpg,171014_Kogarafest_0572_2k.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0572_2k.jpg,False
3672,/photography/100_Con/Kogarafest17/Nia,Kogarafest17.Nia,171014_Kogarafest_0575,0575,171014_Kogarafest_0575_original.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0575_original.jpg,171014_Kogarafest_0575_2k.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0575_2k.jpg,False
3673,/photography/100_Con/Kogarafest17/Nia,Kogarafest17.Nia,171014_Kogarafest_0578,0578,171014_Kogarafest_0578_original.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0578_original.jpg,171014_Kogarafest_0578_2k.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0578_2k.jpg,False
3674,/photography/100_Con/Kogarafest17/Nia,Kogarafest17.Nia,171014_Kogarafest_0578-2,0578-2,171014_Kogarafest_0578-2_original.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0578-2_original.jpg,171014_Kogarafest_0578-2_2k.jpg,/photography/100_Con/Kogarafest17/Nia/171014_Kogarafest_0578-2_2k.jpg,False
3675,/photography/100_Con/Kogarafest17/Nia,Kogarafest17.Nia,Cover_171014_Kogarafest_0428,0428,Cover_171014_Kogarafest_0428_original.jpg,/photography/100_Con/Kogarafest17/Nia/Cover_171014_Kogarafest_0428_original.jpg,Cover_171014_Kogarafest_0428_2k.jpg,/photography/100_Con/Kogarafest17/Nia/Cover_171014_Kogarafest_0428_2k.jpg,True
3676,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0005,0005,171118_ANYC_0005_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0005_original.jpg,171118_ANYC_0005_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0005_2k.jpg,False
3677,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0008,0008,171118_ANYC_0008_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0008_original.jpg,171118_ANYC_0008_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0008_2k.jpg,False
3678,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0013,0013,171118_ANYC_0013_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0013_original.jpg,171118_ANYC_0013_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0013_2k.jpg,False
3679,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0017,0017,171118_ANYC_0017_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0017_original.jpg,171118_ANYC_0017_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0017_2k.jpg,False
3680,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0022,0022,171118_ANYC_0022_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0022_original.jpg,171118_ANYC_0022_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0022_2k.jpg,False
3681,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0022-2,0022-2,171118_ANYC_0022-2_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0022-2_original.jpg,171118_ANYC_0022-2_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0022-2_2k.jpg,False
3682,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0026,0026,171118_ANYC_0026_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0026_original.jpg,171118_ANYC_0026_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0026_2k.jpg,False
3683,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0029,0029,171118_ANYC_0029_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0029_original.jpg,171118_ANYC_0029_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0029_2k.jpg,False
3684,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0044,0044,171118_ANYC_0044_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0044_original.jpg,171118_ANYC_0044_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0044_2k.jpg,False
3685,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0061,0061,171118_ANYC_0061_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0061_original.jpg,171118_ANYC_0061_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0061_2k.jpg,False
3686,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0064,0064,171118_ANYC_0064_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0064_original.jpg,171118_ANYC_0064_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0064_2k.jpg,False
3687,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0067,0067,171118_ANYC_0067_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0067_original.jpg,171118_ANYC_0067_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0067_2k.jpg,False
3688,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0068,0068,171118_ANYC_0068_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0068_original.jpg,171118_ANYC_0068_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0068_2k.jpg,False
3689,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0073,0073,171118_ANYC_0073_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0073_original.jpg,171118_ANYC_0073_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0073_2k.jpg,False
3690,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0079,0079,171118_ANYC_0079_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0079_original.jpg,171118_ANYC_0079_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0079_2k.jpg,False
3691,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0368,0368,171118_ANYC_0368_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0368_original.jpg,171118_ANYC_0368_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0368_2k.jpg,False
3692,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0393,0393,171118_ANYC_0393_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0393_original.jpg,171118_ANYC_0393_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0393_2k.jpg,False
3693,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0398,0398,171118_ANYC_0398_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0398_original.jpg,171118_ANYC_0398_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0398_2k.jpg,False
3694,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0411,0411,171118_ANYC_0411_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0411_original.jpg,171118_ANYC_0411_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0411_2k.jpg,False
3695,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0412,0412,171118_ANYC_0412_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0412_original.jpg,171118_ANYC_0412_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0412_2k.jpg,False
3696,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0429,0429,171118_ANYC_0429_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0429_original.jpg,171118_ANYC_0429_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0429_2k.jpg,False
3697,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0434,0434,171118_ANYC_0434_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0434_original.jpg,171118_ANYC_0434_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0434_2k.jpg,False
3698,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0435,0435,171118_ANYC_0435_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0435_original.jpg,171118_ANYC_0435_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0435_2k.jpg,False
3699,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0441,0441,171118_ANYC_0441_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0441_original.jpg,171118_ANYC_0441_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0441_2k.jpg,False
3700,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0451,0451,171118_ANYC_0451_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0451_original.jpg,171118_ANYC_0451_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0451_2k.jpg,False
3701,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0458,0458,171118_ANYC_0458_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0458_original.jpg,171118_ANYC_0458_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0458_2k.jpg,False
3702,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0464,0464,171118_ANYC_0464_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0464_original.jpg,171118_ANYC_0464_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0464_2k.jpg,False
3703,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_0477,0477,171118_ANYC_0477_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0477_original.jpg,171118_ANYC_0477_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_0477_2k.jpg,False
3704,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_1283,1283,171118_ANYC_1283_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1283_original.jpg,171118_ANYC_1283_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1283_2k.jpg,False
3705,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_1357,1357,171118_ANYC_1357_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1357_original.jpg,171118_ANYC_1357_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1357_2k.jpg,False
3706,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_1380,1380,171118_ANYC_1380_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1380_original.jpg,171118_ANYC_1380_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1380_2k.jpg,False
3707,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_1403,1403,171118_ANYC_1403_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1403_original.jpg,171118_ANYC_1403_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1403_2k.jpg,False
3708,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,171118_ANYC_1407,1407,171118_ANYC_1407_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1407_original.jpg,171118_ANYC_1407_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/171118_ANYC_1407_2k.jpg,False
3709,/photography/100_Con/ANYC17/Hall_Photos,ANYC17.Hall_Photos,Cover_171118_ANYC_0055,0055,Cover_171118_ANYC_0055_original.jpg,/photography/100_Con/ANYC17/Hall_Photos/Cover_171118_ANYC_0055_original.jpg,Cover_171118_ANYC_0055_2k.jpg,/photography/100_Con/ANYC17/Hall_Photos/Cover_171118_ANYC_0055_2k.jpg,True
3710,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0084,0084,171118_ANYC_0084_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0084_original.jpg,171118_ANYC_0084_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0084_2k.jpg,False
3711,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0089,0089,171118_ANYC_0089_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0089_original.jpg,171118_ANYC_0089_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0089_2k.jpg,False
3712,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0091,0091,171118_ANYC_0091_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0091_original.jpg,171118_ANYC_0091_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0091_2k.jpg,False
3713,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0100,0100,171118_ANYC_0100_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0100_original.jpg,171118_ANYC_0100_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0100_2k.jpg,False
3714,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0104,0104,171118_ANYC_0104_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0104_original.jpg,171118_ANYC_0104_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0104_2k.jpg,False
3715,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0119,0119,171118_ANYC_0119_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0119_original.jpg,171118_ANYC_0119_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0119_2k.jpg,False
3716,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0122,0122,171118_ANYC_0122_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0122_original.jpg,171118_ANYC_0122_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0122_2k.jpg,False
3717,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0126,0126,171118_ANYC_0126_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0126_original.jpg,171118_ANYC_0126_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0126_2k.jpg,False
3718,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0131,0131,171118_ANYC_0131_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0131_original.jpg,171118_ANYC_0131_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0131_2k.jpg,False
3719,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0134,0134,171118_ANYC_0134_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0134_original.jpg,171118_ANYC_0134_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0134_2k.jpg,False
3720,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0137,0137,171118_ANYC_0137_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0137_original.jpg,171118_ANYC_0137_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0137_2k.jpg,False
3721,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0140,0140,171118_ANYC_0140_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0140_original.jpg,171118_ANYC_0140_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0140_2k.jpg,False
3722,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0140-2,0140-2,171118_ANYC_0140-2_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0140-2_original.jpg,171118_ANYC_0140-2_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0140-2_2k.jpg,False
3723,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0146,0146,171118_ANYC_0146_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0146_original.jpg,171118_ANYC_0146_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0146_2k.jpg,False
3724,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0155,0155,171118_ANYC_0155_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0155_original.jpg,171118_ANYC_0155_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0155_2k.jpg,False
3725,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0159,0159,171118_ANYC_0159_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0159_original.jpg,171118_ANYC_0159_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0159_2k.jpg,False
3726,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0162,0162,171118_ANYC_0162_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0162_original.jpg,171118_ANYC_0162_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0162_2k.jpg,False
3727,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0162-2,0162-2,171118_ANYC_0162-2_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0162-2_original.jpg,171118_ANYC_0162-2_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0162-2_2k.jpg,False
3728,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0163-2,0163-2,171118_ANYC_0163-2_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0163-2_original.jpg,171118_ANYC_0163-2_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0163-2_2k.jpg,False
3729,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0163,0163,171118_ANYC_0163_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0163_original.jpg,171118_ANYC_0163_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0163_2k.jpg,False
3730,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0166,0166,171118_ANYC_0166_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0166_original.jpg,171118_ANYC_0166_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0166_2k.jpg,False
3731,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0166-2,0166-2,171118_ANYC_0166-2_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0166-2_original.jpg,171118_ANYC_0166-2_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0166-2_2k.jpg,False
3732,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0167,0167,171118_ANYC_0167_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0167_original.jpg,171118_ANYC_0167_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0167_2k.jpg,False
3733,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0167-2,0167-2,171118_ANYC_0167-2_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0167-2_original.jpg,171118_ANYC_0167-2_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0167-2_2k.jpg,False
3734,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0173,0173,171118_ANYC_0173_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0173_original.jpg,171118_ANYC_0173_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0173_2k.jpg,False
3735,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0175-2,0175-2,171118_ANYC_0175-2_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0175-2_original.jpg,171118_ANYC_0175-2_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0175-2_2k.jpg,False
3736,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0175,0175,171118_ANYC_0175_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0175_original.jpg,171118_ANYC_0175_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0175_2k.jpg,False
3737,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0181,0181,171118_ANYC_0181_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0181_original.jpg,171118_ANYC_0181_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0181_2k.jpg,False
3738,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0190,0190,171118_ANYC_0190_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0190_original.jpg,171118_ANYC_0190_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0190_2k.jpg,False
3739,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0199,0199,171118_ANYC_0199_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0199_original.jpg,171118_ANYC_0199_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0199_2k.jpg,False
3740,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0202,0202,171118_ANYC_0202_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0202_original.jpg,171118_ANYC_0202_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0202_2k.jpg,False
3741,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0206,0206,171118_ANYC_0206_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0206_original.jpg,171118_ANYC_0206_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0206_2k.jpg,False
3742,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0208,0208,171118_ANYC_0208_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0208_original.jpg,171118_ANYC_0208_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0208_2k.jpg,False
3743,/photography/100_Con/ANYC17/Yatori,ANYC17.Yatori,171118_ANYC_0210,0210,171118_ANYC_0210_original.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0210_original.jpg,171118_ANYC_0210_2k.jpg,/photography/100_Con/ANYC17/Yatori/171118_ANYC_0210_2k.jpg,False
